epoch,lr,train_loss,val_loss,is_best
186,0.00025,0.00016167990174177768,0.00013958124419674277,False
187,0.00025,0.00026747669216378457,0.00015782615344660976,False
188,0.00025,0.00014266298919317445,0.00015015639457851648,False
189,0.00025,0.0001623185515084437,0.00024939304029724253,False
190,0.000125,0.00020446614654335592,0.00015587011200065415,False
191,0.000125,0.00010137057205462562,0.00010358554253199449,True
192,0.000125,9.7815372839437e-05,0.00010633015885716304,False
193,0.000125,9.806889694184065e-05,0.00010468858350844433,False
194,0.000125,9.716104841890878e-05,0.00010375973613622288,False
195,0.000125,9.642457199549036e-05,0.00010314222333331902,True
196,0.000125,9.588146564617221e-05,0.00010216899590877196,True
197,0.000125,9.618288507818111e-05,0.00010390294826899965,False
198,0.000125,9.506193980441562e-05,0.00010132502392167226,True
199,0.000125,9.52858697154027e-05,0.00010480098912880446,False
200,0.000125,9.516107271957611e-05,0.00010160837382233391,False
201,0.000125,9.504974026366004e-05,9.999390442234774e-05,True
202,0.000125,9.475870167636977e-05,9.981884417201702e-05,True
203,0.000125,9.507047300792433e-05,9.905127280391753e-05,True
204,0.000125,9.452219990647531e-05,0.0001006045312481001,False
205,0.000125,9.679746155760118e-05,0.00010749472039441267,False
206,0.000125,9.606541102153382e-05,0.00010545609451519946,False
207,0.000125,0.00010259094860338206,0.0001324387882463634,False
208,0.000125,0.00010712659717504202,0.00010508520066194857,False
209,0.000125,0.00011241045140262161,0.00015123696577890464,False
210,0.000125,0.00010921467352325895,0.00015847040322609245,False
211,0.000125,0.000107447813120338,0.00010513201353140176,False
212,0.000125,9.9199782230093e-05,0.00021423623632794867,False
213,0.000125,0.00011650891262538998,9.482750593218953e-05,True
214,0.000125,0.00010545724005039249,9.070459107480323e-05,True
215,0.000125,0.00010254328716280205,9.401493940812846e-05,False
216,0.000125,0.00010198715956016843,0.00011368279391434044,False
217,0.000125,9.526875446350978e-05,0.0001754026059557994,False
218,0.000125,0.00011377146949359615,9.419818709449221e-05,False
219,0.000125,9.483936266541215e-05,0.00010560446255607531,False
220,0.000125,0.00010813325359519305,0.00010369971899858986,False
221,0.000125,0.00010602769639575854,9.904463602773224e-05,False
222,0.000125,9.733203885178746e-05,8.991353788102667e-05,True
223,0.000125,9.97007966197894e-05,0.0001010340679778407,False
224,0.000125,0.0001034706797673633,0.00010401141841197387,False
225,0.000125,9.672189216329051e-05,0.00013266700790574154,False
226,0.000125,9.71333423473074e-05,0.0001081450302984255,False
227,0.000125,0.0001018991809813971,0.00011654879448314508,False
228,0.000125,8.869430337367314e-05,8.338803691634288e-05,True
229,0.000125,0.0001030913519486785,9.399656386502708e-05,False
230,0.000125,9.442625502091168e-05,9.715248121103893e-05,False
231,0.000125,0.00010361333237395488,0.00012132165152424326,False
232,0.000125,8.779106578390514e-05,8.975322184463342e-05,False
233,0.000125,0.0001071844182645769,8.572040951810778e-05,False
234,0.000125,8.843340677541813e-05,0.0001295618642276774,False
235,0.000125,8.531717799071755e-05,0.00011396485759100566,False
236,0.000125,0.00010093285380263946,0.0001075629534207595,False
237,0.000125,8.894586022411074e-05,8.663758278591559e-05,False
238,0.000125,9.656303878574234e-05,9.541559112180646e-05,False
239,6.25e-05,8.721872362507774e-05,0.00014289217247472454,False
240,6.25e-05,6.94508124006513e-05,6.808950970647857e-05,True
241,6.25e-05,6.376517043648553e-05,6.832202856739362e-05,False
242,6.25e-05,6.363862304482609e-05,6.702848985403155e-05,True
243,6.25e-05,6.378143005139593e-05,6.687287656357512e-05,True
244,6.25e-05,6.380111872983564e-05,6.897896589012816e-05,False
245,6.25e-05,6.381200600415468e-05,6.737836538425957e-05,False
246,6.25e-05,6.403096263962133e-05,6.65316480755185e-05,True
247,6.25e-05,6.334627624301772e-05,6.753492763188357e-05,False
248,6.25e-05,6.397613058698231e-05,6.691690665514519e-05,False
249,6.25e-05,6.355336515864889e-05,7.165919443049158e-05,False
250,6.25e-05,6.357550280700836e-05,6.856255940782528e-05,False
251,6.25e-05,6.410391335941053e-05,6.814898288343102e-05,False
252,6.25e-05,6.429240504678871e-05,6.777346740864838e-05,False
253,6.25e-05,6.353854245073827e-05,6.705473119237771e-05,False
254,6.25e-05,6.393179342865811e-05,6.642897697010388e-05,True
255,6.25e-05,6.330759100349886e-05,6.570366651828711e-05,True
256,6.25e-05,6.374014671259958e-05,6.731141458731144e-05,False
257,6.25e-05,6.498136055921869e-05,6.872106534040844e-05,False
258,6.25e-05,6.629943635647318e-05,6.767101240577176e-05,False
259,6.25e-05,6.403735915265446e-05,6.796916268688316e-05,False
260,6.25e-05,6.756619665239539e-05,7.847334197256715e-05,False
261,6.25e-05,6.549050861903067e-05,6.460679330630228e-05,True
262,6.25e-05,6.426386559515127e-05,6.83029212600862e-05,False
263,6.25e-05,6.410953684942797e-05,8.273837611855318e-05,False
264,6.25e-05,6.593048805038312e-05,6.80527913547121e-05,False
265,6.25e-05,6.428530212791104e-05,6.472687299363316e-05,False
266,6.25e-05,6.301367718027904e-05,6.703342152216161e-05,False
267,6.25e-05,6.769030194297167e-05,6.465169802385692e-05,False
268,6.25e-05,6.185960798158443e-05,7.33422298481067e-05,False
269,6.25e-05,6.105486209304737e-05,6.467812868378435e-05,False
270,6.25e-05,6.42874514092026e-05,6.365925878286362e-05,True
271,6.25e-05,6.37307788794195e-05,6.493652996374294e-05,False
272,6.25e-05,6.317858603483599e-05,6.377469412516803e-05,False
273,6.25e-05,6.118106894311495e-05,6.278909916679065e-05,True
274,6.25e-05,6.227743665754263e-05,8.706034965192278e-05,False
275,6.25e-05,6.450916087487713e-05,6.421116989882042e-05,False
276,6.25e-05,5.9833140368240754e-05,6.269474570484211e-05,True
277,6.25e-05,5.9623620661441236e-05,6.0823231630492954e-05,True
278,6.25e-05,6.174309373799978e-05,6.077099605851496e-05,True
279,6.25e-05,6.343417665255921e-05,6.200536503534143e-05,False
280,6.25e-05,5.981695467306833e-05,5.7515945428361494e-05,True
281,6.25e-05,6.1254545074688e-05,6.20623200503178e-05,False
282,6.25e-05,6.062774823213528e-05,7.272669579445694e-05,False
283,6.25e-05,5.848553306789004e-05,7.749944581029315e-05,False
